preyID,Eaten_day,outcome,Rx,sal
2,1,1,0,67
3,1,1,0,67
4,1,1,0,67
5,1,1,0,67
6,1,1,0,67
7,1,1,0,67
8,1,1,0,67
9,1,1,0,67
10,1,1,0,67
1,1,1,0,70
2,1,1,0,70
3,1,1,0,70
4,1,1,0,70
5,1,1,0,70
6,1,1,0,70
7,1,1,0,70
8,1,1,0,70
9,1,1,0,70
10,2,1,0,70
1,1,1,0,73.1
2,1,1,0,73.1
3,1,1,0,73.1
4,1,1,0,73.1
5,1,1,0,73.1
6,1,1,0,73.1
7,1,1,0,73.1
8,1,1,0,73.1
9,1,1,0,73.1
10,1,1,0,73.1
1,1,1,0,77.1
2,1,1,0,77.1
3,1,1,0,77.1
4,1,1,0,77.1
5,1,1,0,77.1
6,1,1,0,77.1
7,1,1,0,77.1
8,1,1,0,77.1
9,1,1,0,77.1
10,2,1,0,77.1
1,1,1,0,79
2,1,1,0,79
3,1,1,0,79
4,1,1,0,79
5,1,1,0,79
6,1,1,0,79
7,1,1,0,79
8,1,1,0,79
9,2,1,0,79
10,2,1,0,79
1,1,1,0,84
2,1,1,0,84
3,1,1,0,84
4,1,1,0,84
5,1,1,0,84
6,1,1,0,84
7,1,1,0,84
8,1,1,0,84
9,1,1,0,84
10,1,1,0,84
1,1,1,0,85
2,1,1,0,85
3,1,1,0,85
4,1,1,0,85
5,1,1,0,85
6,1,1,0,85
7,1,1,0,85
8,1,1,0,85
9,1,1,0,85
10,1,1,0,85
1,1,1,0,87
2,1,1,0,87
3,1,1,0,87
4,1,1,0,87
5,1,1,0,87
6,1,1,0,87
7,1,1,0,87
8,1,1,0,87
9,1,1,0,87
10,4,1,0,87
1,1,1,0,91
2,1,1,0,91
3,1,1,0,91
4,1,1,0,91
5,1,1,0,91
6,1,1,0,91
7,1,1,0,91
8,1,1,0,91
9,1,1,0,91
10,2,1,0,91
1,1,1,0,92
2,1,1,0,92
3,1,1,0,92
4,1,1,0,92
5,1,1,0,92
6,1,1,0,92
7,1,1,0,92
8,2,1,0,92
9,3,1,0,92
10,3,1,0,92
1,1,1,0,93
2,1,1,0,93
3,1,1,0,93
4,1,1,0,93
5,1,1,0,93
6,1,1,0,93
7,1,1,0,93
8,1,1,0,93
9,1,1,0,93
10,1,1,0,93
1,1,1,0,95
2,1,1,0,95
3,1,1,0,95
4,1,1,0,95
5,1,1,0,95
6,1,1,0,95
7,1,1,0,95
8,1,1,0,95
9,1,1,0,95
10,1,1,0,95
1,1,1,0,97
2,1,1,0,97
3,1,1,0,97
4,1,1,0,97
5,1,1,0,97
6,1,1,0,97
7,1,1,0,97
8,1,1,0,97
9,1,1,0,97
10,1,1,0,97
1,1,1,6,54
2,1,1,6,54
3,1,1,6,54
4,1,1,6,54
5,1,1,6,54
6,1,1,6,54
7,1,1,6,54
8,1,1,6,54
9,1,1,6,54
10,1,1,6,54
1,1,1,6,56.1
2,1,1,6,56.1
3,1,1,6,56.1
4,1,1,6,56.1
5,1,1,6,56.1
6,1,1,6,56.1
7,1,1,6,56.1
8,1,1,6,56.1
9,1,1,6,56.1
10,1,1,6,56.1
1,1,1,6,57
2,1,1,6,57
3,1,1,6,57
4,1,1,6,57
5,1,1,6,57
6,1,1,6,57
7,1,1,6,57
8,1,1,6,57
9,1,1,6,57
10,1,1,6,57
1,1,1,6,59.1
2,1,1,6,59.1
3,1,1,6,59.1
4,1,1,6,59.1
5,1,1,6,59.1
6,1,1,6,59.1
7,1,1,6,59.1
8,1,1,6,59.1
9,1,1,6,59.1
10,3,1,6,59.1
1,1,1,6,60
2,1,1,6,60
3,1,1,6,60
4,1,1,6,60
5,1,1,6,60
6,1,1,6,60
7,1,1,6,60
8,1,1,6,60
9,3,1,6,60
10,7,1,6,60
1,1,1,6,68
2,1,1,6,68
3,1,1,6,68
4,1,1,6,68
5,1,1,6,68
6,1,1,6,68
7,1,1,6,68
8,1,1,6,68
9,1,1,6,68
10,5,1,6,68
1,1,1,6,69
2,1,1,6,69
3,1,1,6,69
4,1,1,6,69
5,1,1,6,69
6,1,1,6,69
7,1,1,6,69
8,1,1,6,69
9,1,1,6,69
10,1,1,6,69
1,2,1,6,71
2,2,1,6,71
3,2,1,6,71
4,2,1,6,71
5,2,1,6,71
6,3,1,6,71
7,3,1,6,71
8,4,1,6,71
9,4,1,6,71
10,4,1,6,71
1,1,1,6,72.1
2,1,1,6,72.1
3,1,1,6,72.1
4,1,1,6,72.1
5,1,1,6,72.1
6,1,1,6,72.1
7,1,1,6,72.1
8,1,1,6,72.1
9,1,1,6,72.1
10,1,1,6,72.1
1,1,1,6,74
2,1,1,6,74
3,1,1,6,74
4,1,1,6,74
5,1,1,6,74
6,1,1,6,74
7,1,1,6,74
8,1,1,6,74
9,2,1,6,74
10,3,1,6,74
1,1,1,6,75.1
2,1,1,6,75.1
3,1,1,6,75.1
4,1,1,6,75.1
5,1,1,6,75.1
6,1,1,6,75.1
7,1,1,6,75.1
8,1,1,6,75.1
9,1,1,6,75.1
10,1,1,6,75.1
1,1,1,6,75.2
2,1,1,6,75.2
3,1,1,6,75.2
4,1,1,6,75.2
5,1,1,6,75.2
6,1,1,6,75.2
7,1,1,6,75.2
8,1,1,6,75.2
9,1,1,6,75.2
10,1,1,6,75.2
1,1,1,6,76
2,1,1,6,76
3,1,1,6,76
4,1,1,6,76
5,1,1,6,76
6,1,1,6,76
7,1,1,6,76
8,1,1,6,76
9,1,1,6,76
10,3,1,6,76
1,1,1,6,78
2,1,1,6,78
3,1,1,6,78
4,1,1,6,78
5,1,1,6,78
6,1,1,6,78
7,1,1,6,78
8,1,1,6,78
9,1,1,6,78
10,2,1,6,78
1,1,1,6,80
2,1,1,6,80
3,1,1,6,80
4,1,1,6,80
5,1,1,6,80
6,1,1,6,80
7,1,1,6,80
8,1,1,6,80
9,1,1,6,80
10,1,1,6,80
1,1,1,6,81
2,1,1,6,81
3,1,1,6,81
4,1,1,6,81
5,1,1,6,81
6,1,1,6,81
7,1,1,6,81
8,1,1,6,81
9,2,1,6,81
10,2,1,6,81
1,1,1,6,82
2,1,1,6,82
3,1,1,6,82
4,1,1,6,82
5,1,1,6,82
6,1,1,6,82
7,1,1,6,82
8,1,1,6,82
9,1,1,6,82
10,1,1,6,82
1,1,1,6,83
2,1,1,6,83
3,1,1,6,83
4,1,1,6,83
5,1,1,6,83
6,1,1,6,83
7,1,1,6,83
8,1,1,6,83
9,1,1,6,83
10,1,1,6,83
1,1,1,6,86
2,1,1,6,86
3,1,1,6,86
4,1,1,6,86
5,1,1,6,86
6,1,1,6,86
7,1,1,6,86
8,1,1,6,86
9,1,1,6,86
10,4,1,6,86
1,1,1,6,88
2,1,1,6,88
3,1,1,6,88
4,1,1,6,88
5,1,1,6,88
6,1,1,6,88
7,1,1,6,88
8,1,1,6,88
9,1,1,6,88
10,4,1,6,88
1,1,1,6,89
2,1,1,6,89
3,1,1,6,89
4,1,1,6,89
5,1,1,6,89
6,1,1,6,89
7,1,1,6,89
8,1,1,6,89
9,1,1,6,89
10,1,1,6,89
1,1,1,6,90
2,1,1,6,90
3,1,1,6,90
4,1,1,6,90
5,1,1,6,90
6,1,1,6,90
7,1,1,6,90
8,1,1,6,90
9,1,1,6,90
10,1,1,6,90
1,1,1,6,94.1
2,1,1,6,94.1
3,1,1,6,94.1
